#{"t_start": 1713718523.670062, "env_id": "ALE/Breakout-v5"}
r,l,t
7.0,424,40738.857289
12.0,509,40751.27949
16.0,571,40764.601522
10.0,508,40776.216033
10.0,604,40790.356025
5.0,336,40797.246248
6.0,400,40806.267942
9.0,483,40816.773089
14.0,623,40831.818566
9.0,474,40842.131137
10.0,542,40854.560601
15.0,522,40866.953125
4.0,371,40874.681795
15.0,631,40890.120983
7.0,457,40900.400199
11.0,539,40913.286805
11.0,471,40924.017446
12.0,489,40935.149573
8.0,440,40945.04889
11.0,621,40959.62005
13.0,531,40972.081161
10.0,489,40983.357428
12.0,557,40996.23184
8.0,463,41007.017364
15.0,595,41021.173302
12.0,581,41036.45318
6.0,404,41045.957583
12.0,493,41057.75053
5.0,343,41065.50951
12.0,488,41076.713532
14.0,571,41090.094348
8.0,501,41101.799532
8.0,485,41114.289165
5.0,339,41121.97679
0.0,144,41123.947806
7.0,436,41135.128217
9.0,506,41146.402502
4.0,291,41152.048989
6.0,419,41161.519202
7.0,451,41171.473252
6.0,380,41180.504418
18.0,601,41194.29051
15.0,634,41209.302818
9.0,490,41220.917715
10.0,496,41232.505765
8.0,432,41242.427094
14.0,675,41259.138062
9.0,504,41271.182223
14.0,684,41287.883479
9.0,527,41299.553429
7.0,429,41310.041659
9.0,539,41322.546617
12.0,592,41337.078379
6.0,378,41345.698443
6.0,358,41353.454376
6.0,384,41362.06725
9.0,492,41372.819596
8.0,476,41384.010678
11.0,556,41396.945841
6.0,365,41404.690365
12.0,641,41420.15158
17.0,620,41434.748067
10.0,513,41447.191731
9.0,460,41457.968773
5.0,357,41465.317526
4.0,306,41471.77132
2.0,236,41476.102962
20.0,739,41494.568357
5.0,361,41501.929992
7.0,431,41511.387209
13.0,640,41526.414543
9.0,513,41538.870867
13.0,503,41550.475711
15.0,526,41562.523824
2.0,218,41566.418093
9.0,407,41575.483535
9.0,511,41587.094939
7.0,372,41595.660062
6.0,382,41604.364016
10.0,534,41617.299697
5.0,362,41624.638776
1.0,195,41627.69581
8.0,465,41638.445749
12.0,658,41653.925321
5.0,356,41661.685728
10.0,521,41673.732693
11.0,573,41687.927997
7.0,433,41697.426903
4.0,343,41704.541429
8.0,503,41715.772888
8.0,399,41725.225975
9.0,346,41732.971836
8.0,441,41743.318546
4.0,340,41750.21641
7.0,428,41760.110517
7.0,451,41770.029502
10.0,490,41781.663652
15.0,484,41792.830792
3.0,273,41798.452798
7.0,387,41807.037753
5.0,351,41814.825898
6.0,390,41822.995334
11.0,555,41835.897684
7.0,408,41845.378364
6.0,388,41853.973441
11.0,470,41864.732701
13.0,646,41880.158989
6.0,371,41888.35903
7.0,387,41896.987837
8.0,513,41908.634834
11.0,563,41922.647468
5.0,354,41929.9715
9.0,459,41940.345537
4.0,288,41947.4865
6.0,393,41958.898945
7.0,447,43034.948657
9.0,470,43047.100532
3.0,282,43052.932216
8.0,452,43064.103315
14.0,605,43078.73524
3.0,235,43083.711056
11.0,588,43098.072884
3.0,262,43103.416209
6.0,374,43111.908497
16.0,596,43126.605268
11.0,510,43138.62971
9.0,441,43148.960971
11.0,603,43164.1963
7.0,452,43175.378791
5.0,354,43183.39965
10.0,573,43197.779901
9.0,521,43210.36328
6.0,404,43219.410791
8.0,461,43231.062471
8.0,440,43241.526829
5.0,313,43248.781949
6.0,373,43257.785421
5.0,351,43265.920207
8.0,475,43277.096158
12.0,568,43291.469906
5.0,339,43299.122263
8.0,450,43309.880204
11.0,599,43324.698543
16.0,642,43340.868805
16.0,651,43357.431019
7.0,405,43367.336746
12.0,645,43383.423279
7.0,450,43393.781982
17.0,685,43411.204618
15.0,683,43428.315746
11.0,585,43442.759006
9.0,508,43454.850076
6.0,388,43463.439878
6.0,377,43472.478334
11.0,593,43487.215446
9.0,507,43499.443598
9.0,504,43511.532501
22.0,643,43528.119495
13.0,517,43540.303309
13.0,542,43553.831213
8.0,465,43565.205174
6.0,368,43573.257456
8.0,460,43584.092134
11.0,606,43598.968447
7.0,463,43610.196752
10.0,527,43622.799065
11.0,476,43634.532385
6.0,419,43644.453865
18.0,670,43661.05909
7.0,428,43671.010964
6.0,388,43679.542827
9.0,501,43691.7256
13.0,532,43704.301778
3.0,250,43709.253984
4.0,290,43715.575459
16.0,708,43733.976412
7.0,445,43744.764449
4.0,328,43751.922638
11.0,583,43765.857782
9.0,506,43778.023052
11.0,560,43791.582382
12.0,607,43806.916174
9.0,539,43820.015522
14.0,618,43834.949125
13.0,543,43848.481365
8.0,482,43860.67457
11.0,603,43875.583381
13.0,562,43889.536087
8.0,488,43901.356256
9.0,520,43914.467363
7.0,445,43924.528646
10.0,517,43937.360957
8.0,458,43949.052267
10.0,522,43961.640363
10.0,609,43977.059795
7.0,408,43986.640407
8.0,448,43997.374016
13.0,594,44012.210399
10.0,518,44025.076439
19.0,692,44042.764192
16.0,689,44059.931338
6.0,393,44069.229499
17.0,708,44087.531802
12.0,633,44102.991849
5.0,329,44109.968463
9.0,505,44121.966808
14.0,603,44136.995214
4.0,322,44143.725691
10.0,553,44157.024712
10.0,533,44169.631018
13.0,519,44182.904354
9.0,513,44195.314058
11.0,555,44209.008806
13.0,665,44225.795625
7.0,444,44236.091331
12.0,659,44252.598198
7.0,418,44262.78344
11.0,461,44273.412789
14.0,503,44285.06285
7.0,429,44294.82502
9.0,530,44307.643041
14.0,507,44319.66793
7.0,402,44328.568787
15.0,578,44343.270607
6.0,382,44351.676591
10.0,512,44364.166667
4.0,257,44369.568883
9.0,477,44381.134432
10.0,481,44392.358266
7.0,471,44403.582331
9.0,461,44413.939854
14.0,602,44429.073065
9.0,493,44441.165662
15.0,561,44455.389926
4.0,347,44462.630797
5.0,376,44471.176877
16.0,603,44485.902873
11.0,590,44500.220011
18.0,609,44515.521076
2.0,222,44519.988294
11.0,562,44533.795939
15.0,616,44548.999655
11.0,475,44560.610322
11.0,612,44575.772549
7.0,468,44586.52786
10.0,559,44600.388919
8.0,506,44612.47902
14.0,659,44629.399058
10.0,552,44642.854754
8.0,498,44654.458438
11.0,550,44667.858174
9.0,446,44677.725565
6.0,416,44687.500966
5.0,345,44695.535361
5.0,324,44702.730743
12.0,506,44715.279595
9.0,504,44726.8796
11.0,560,44740.852485
17.0,783,44760.512762
24.0,813,44781.081308
10.0,533,44794.582766
8.0,483,44805.802103
14.0,596,44821.122052
5.0,384,44829.251956
10.0,527,44842.253565
6.0,404,44851.770358
16.0,568,44865.751119
14.0,531,44878.755813
7.0,429,44888.671869
5.0,360,44896.787642
19.0,782,44917.004699
8.0,453,44927.823603
15.0,791,44948.082566
8.0,457,44958.871713
22.0,555,44972.297053
11.0,517,44984.858373
10.0,524,44997.341661
11.0,614,45012.622755
15.0,662,45028.815759
14.0,531,45041.911711
12.0,475,45053.486399
6.0,389,45062.513887
8.0,462,45073.305475
17.0,498,45085.826675
5.0,390,45094.369083
16.0,562,45108.692901
13.0,499,45120.441918
14.0,574,45134.756277
5.0,342,45143.040903
21.0,761,45162.640953
7.0,431,45173.11767
8.0,455,45183.542759
9.0,517,45196.7424
11.0,583,45211.712835
9.0,487,45223.84348
23.0,719,45242.366325
10.0,539,45255.815051
17.0,589,45270.230937
11.0,452,45280.565095
7.0,383,45290.110055
12.0,599,45305.428318
21.0,690,45322.67743
5.0,340,45329.873377
9.0,502,45342.081251
6.0,383,45351.465173
11.0,585,45365.726571
21.0,622,45381.431583
14.0,716,45399.934895
6.0,411,45408.930835
15.0,644,45425.207613
5.0,360,45433.779613
6.0,388,45442.78077
7.0,349,45450.36855
12.0,620,45466.074859
11.0,632,45481.403072
17.0,607,45497.199072
8.0,473,45508.005068
10.0,508,45520.588674
15.0,560,45534.464769
13.0,518,45546.709135
4.0,295,45553.062209
7.0,439,45563.363929
12.0,676,45580.049207
12.0,493,45591.824422
3.0,252,45597.281515
7.0,374,45606.304717
14.0,626,45622.181333
7.0,411,45631.724298
6.0,384,45640.888053
12.0,495,45652.64211
2.0,232,45657.151002
14.0,561,45670.701715
9.0,506,45683.278199
9.0,560,45697.225053
10.0,563,45710.699143
2.0,200,45714.80232
4.0,318,45721.52084
17.0,613,45736.781293
17.0,709,45755.220553
21.0,672,45771.837745
13.0,592,45786.180464
9.0,572,45800.212006
10.0,488,45811.942498
11.0,601,45827.179311
7.0,441,45837.507901
8.0,496,45849.194661
2.0,252,45854.12732
5.0,358,45862.624764
7.0,421,45872.538459
10.0,574,45886.822419
8.0,500,45899.363858
12.0,510,45911.462189
18.0,663,45927.546157
5.0,363,45935.212579
12.0,619,45950.423924
12.0,516,45962.548844
10.0,539,45975.993363
12.0,591,45990.43257
14.0,558,46004.32332
11.0,513,46016.517225
9.0,509,46029.038506
12.0,536,46042.561086
8.0,506,46054.268906
10.0,487,46066.387551
10.0,571,46080.26236
6.0,338,46087.949613
7.0,420,46098.205107
7.0,460,46109.430818
8.0,430,46119.783633
12.0,651,46136.390561
13.0,691,46153.930468
17.0,711,46171.958284
4.0,308,46178.26305
7.0,491,46190.064038
13.0,632,46205.729491
10.0,521,46218.411812
12.0,560,46231.869674
11.0,509,46244.496694
8.0,436,46254.859469
9.0,529,46268.174034
8.0,432,46278.092624
14.0,580,46292.87911
17.0,682,46309.839389
5.0,360,46317.94946
7.0,418,46327.329714
7.0,427,46337.66964
8.0,478,46348.885578
10.0,585,46363.280429
9.0,525,46376.212509
14.0,659,46392.476696
15.0,522,46405.434286
7.0,436,46415.401257
7.0,455,46426.202925
5.0,337,46434.263081
11.0,565,46448.236517
6.0,409,46457.639573
8.0,438,46468.3494
7.0,421,46478.702247
8.0,456,46489.102695
22.0,689,46506.175916
11.0,581,46521.025228
12.0,546,46534.027787
12.0,572,46548.410989
14.0,610,46564.118552
6.0,388,46572.615078
10.0,560,46586.116173
6.0,404,46595.579049
9.0,543,46609.057013
6.0,385,46618.034915
10.0,560,46631.542962
6.0,380,46640.617015
12.0,585,46655.413081
8.0,462,46666.285048
8.0,435,46676.562803
11.0,551,46690.533511
13.0,538,46703.484175
6.0,356,46712.088938
14.0,599,46726.387422
2.0,205,46730.846252
7.0,456,46741.213482
7.0,426,46751.077428
3.0,264,46756.483468
11.0,562,46770.452549
10.0,565,46784.733671
6.0,422,46794.225047
7.0,421,46804.512242
10.0,525,46817.069192
7.0,399,46826.950329
12.0,680,46843.827538
10.0,537,46856.799261
8.0,453,46867.328398
10.0,544,46880.101043
9.0,491,46891.990306
17.0,734,46911.098753
7.0,432,46921.10665
8.0,470,46931.890639
14.0,675,46948.064993
10.0,539,46960.341816
3.0,245,46965.635221
2.0,243,46970.469229
9.0,490,46981.80379
15.0,568,46995.800365
7.0,408,47004.547173
11.0,549,47017.753513
13.0,660,47033.533204
7.0,428,47043.722017
6.0,391,47052.507164
7.0,415,47061.741803
13.0,550,47075.402613
11.0,543,47088.658269
12.0,620,47103.587359
5.0,331,47111.202648
12.0,662,47127.092172
8.0,444,47137.254504
6.0,335,47145.189996
8.0,429,47154.810689
7.0,413,47164.066402
6.0,390,47172.378741
7.0,389,47181.162074
10.0,494,47193.472642
6.0,391,47202.245567
9.0,499,47213.606289
10.0,561,47226.781477
13.0,547,47239.94087
13.0,555,47253.110753
5.0,335,47260.147459
7.0,437,47270.711299
10.0,557,47283.456
3.0,242,47288.771761
7.0,413,47298.07517
5.0,354,47306.454295
4.0,297,47313.104028
1.0,197,47316.628797
5.0,347,47324.147398
5.0,368,47332.079927
7.0,392,47341.43197
4.0,289,47347.167927
16.0,681,47364.207848
10.0,502,47376.101944
13.0,600,47391.06894
6.0,419,47400.737084
7.0,452,47411.30952
7.0,363,47419.713111
14.0,675,47436.462695
14.0,770,47455.459205
10.0,589,47470.052092
15.0,605,47484.90613
10.0,532,47497.736641
6.0,349,47505.631262
18.0,734,47523.739623
11.0,645,47539.690239
3.0,273,47545.467118
9.0,483,47557.377495
7.0,398,47566.714435
19.0,688,47583.870214
8.0,473,47594.991208
8.0,434,47605.49359
6.0,412,47614.344439
12.0,638,47630.129392
11.0,457,47641.12988
5.0,358,47648.613606
13.0,639,47664.017262
8.0,484,47675.492464
12.0,601,47689.597934
9.0,466,47700.158787
10.0,557,47713.359177
12.0,485,47724.379264
9.0,498,47735.972882
1.0,173,47739.177482
5.0,357,47747.740428
5.0,390,47756.450653
14.0,747,47775.644497
14.0,556,47788.989113
16.0,687,47806.25007
12.0,530,47818.809007
7.0,350,47826.726961
8.0,469,47837.304373
5.0,340,47845.272426
6.0,377,47854.2225
9.0,508,47866.525443
19.0,705,47884.760248
10.0,530,47897.157916
6.0,420,47907.278998
10.0,556,47920.547127
3.0,270,47925.838267
11.0,454,47936.898832
8.0,486,47948.390825
9.0,469,47959.338751
3.0,247,47964.646435
7.0,406,47973.964576
14.0,608,47988.494633
10.0,544,48000.913548
5.0,329,48008.437467
7.0,414,48018.143141
13.0,628,48033.542161
6.0,412,48043.314728
9.0,523,48056.062119
9.0,507,48068.223986
9.0,525,48081.177235
11.0,576,48095.622166
5.0,330,48103.555706
3.0,276,48110.069079
7.0,401,48119.832362
8.0,491,48131.723005
13.0,581,48145.758462
16.0,688,48162.85568
10.0,558,48176.003634
6.0,411,48185.215348
2.0,206,48189.206519
5.0,346,48196.702438
7.0,373,48205.030572
10.0,535,48218.174944
5.0,352,48225.642409
9.0,451,48236.158113
14.0,637,48251.91318
9.0,488,48263.436187
5.0,306,48270.083596
10.0,445,48280.676912
12.0,607,48295.251696
14.0,689,48312.450463
4.0,315,48319.121906
6.0,421,48328.797107
7.0,432,48338.122138
4.0,321,48345.704018
11.0,559,48359.258991
7.0,426,48369.491867
11.0,603,48384.386137
8.0,439,48394.546135
6.0,346,48402.484689
15.0,577,48416.570781
7.0,416,48426.208147
8.0,443,48436.771291
8.0,449,48447.330372
6.0,360,48455.205029
12.0,538,48468.401995
4.0,315,48474.996838
12.0,526,48487.401507
7.0,460,48497.950755
14.0,478,48509.38384
12.0,504,48521.356863
10.0,540,48534.622847
8.0,473,48546.140398
10.0,466,48556.687611
6.0,391,48565.542853
23.0,879,48587.562439
6.0,377,48596.38693
9.0,521,48608.750383
4.0,320,48615.831738
6.0,418,48625.092404
10.0,477,48636.172734
9.0,511,48648.089562
10.0,555,48661.266147
1.0,179,48664.376575
7.0,409,48673.608784
16.0,671,48690.189981
13.0,544,48703.86723
8.0,428,48713.80311
11.0,410,48724.052134
19.0,706,48741.860598
10.0,499,48753.718403
6.0,399,48763.343053
4.0,279,48769.645047
5.0,337,48777.21687
8.0,420,48787.091339
3.0,257,48792.480838
5.0,376,48800.573051
6.0,374,48809.025423
3.0,296,48815.566953
9.0,493,48827.60384
6.0,374,48836.573475
12.0,509,48849.07549
13.0,592,48863.29779
11.0,577,48877.126305
12.0,604,48891.896388
8.0,486,48903.453215
13.0,568,48917.402059
14.0,641,48933.447834
5.0,407,48942.452067
14.0,670,48958.893281
10.0,499,48970.979006
9.0,477,48982.980299
16.0,666,48999.103581
14.0,502,49011.575567
7.0,411,49021.034614
3.0,298,49027.284622
5.0,324,49034.034578
8.0,444,49044.364405
15.0,595,49059.051743
5.0,360,49066.734861
13.0,614,49081.866558
10.0,460,49092.645824
9.0,509,49104.213917
13.0,512,49117.177856
16.0,704,49134.516065
13.0,634,49150.168411
12.0,514,49162.225274
13.0,537,49175.246331
19.0,628,49190.486503
6.0,423,49200.752665
3.0,270,49206.132516
9.0,484,49217.763873
10.0,545,49230.652667
11.0,509,49243.237492
8.0,467,49254.811724
15.0,614,49270.081851
12.0,442,49280.326236
14.0,590,49295.095501
15.0,574,49309.392695
16.0,536,49322.431848
4.0,309,49328.696587
17.0,700,49346.524713
5.0,313,49353.263945
10.0,586,49368.064356
5.0,355,49376.103166
12.0,610,49390.837097
7.0,417,49400.640616
22.0,633,49416.327975
4.0,329,49423.497954
7.0,435,49433.358527
12.0,525,49445.928123
9.0,533,49458.411087
11.0,511,49471.046236
12.0,548,49484.473742
11.0,556,49497.876774
6.0,406,49507.255191
12.0,528,49520.25128
7.0,435,49530.058652
17.0,677,49547.071524
12.0,614,49561.834508
10.0,566,49575.267794
11.0,590,49589.977188
9.0,485,49602.039371
2.0,207,49606.063292
10.0,531,49618.633426
9.0,462,49630.231292
13.0,531,49642.822423
4.0,270,49649.063422
8.0,473,49660.206299
4.0,320,49667.434021
7.0,446,49677.729296
9.0,463,49688.955214
8.0,440,49699.716265
11.0,579,49714.533481
16.0,604,49728.845854
14.0,510,49740.987743
5.0,357,49748.996524
7.0,434,49758.801081
5.0,323,49765.62511
8.0,455,49776.341288
4.0,319,49783.473126
3.0,271,49789.318554
8.0,467,49800.058822
12.0,504,49812.624456
12.0,725,49830.456336
10.0,542,49843.973
8.0,339,49851.106204
7.0,476,49862.37378
6.0,401,49871.802845
7.0,434,49882.066052
12.0,584,49896.463733
6.0,402,49905.383937
14.0,590,49920.132467
12.0,624,49935.784708
7.0,420,49945.619195
8.0,442,49955.895205
7.0,412,49965.301029
7.0,429,49975.550853
14.0,678,49992.143244
10.0,538,50005.567139
9.0,462,50016.414494
5.0,365,50024.440985
16.0,648,50040.560359
5.0,322,50047.708726
11.0,574,50061.600118
8.0,447,50072.352945
12.0,679,50088.855916
12.0,564,50103.119711
11.0,536,50116.07926
6.0,383,50125.020856
3.0,266,50130.363333
13.0,659,50146.578628
12.0,500,50158.580103
5.0,356,50167.100521
15.0,634,50183.10088
9.0,502,50195.26632
5.0,324,50202.485647
10.0,510,50214.99503
7.0,423,50225.25084
9.0,496,50237.351999
8.0,504,50249.462147
13.0,569,50263.03275
14.0,692,50280.869784
7.0,481,50292.118734
6.0,395,50301.498474
7.0,418,50310.931037
9.0,503,50322.979994
8.0,494,50335.118868
7.0,407,50344.18139
14.0,553,50357.99399
11.0,547,50371.007329
4.0,306,50378.126656
11.0,509,50390.663591
7.0,436,50400.948875
4.0,285,50407.19553
4.0,332,50413.942461
12.0,590,50428.24355
7.0,453,50439.03201
10.0,574,50452.51686
3.0,259,50457.441879
9.0,480,50469.151428
11.0,478,50480.266729
10.0,604,50495.532702
6.0,355,50503.564568
11.0,466,50514.769236
9.0,530,50527.727824
10.0,545,50541.190823
8.0,443,50551.47841
4.0,289,50557.748175
3.0,246,50562.720216
6.0,398,50572.17594
9.0,442,50582.890403
18.0,628,50598.64507
9.0,531,50611.199692
5.0,379,50619.816363
7.0,432,50630.148157
7.0,348,50638.279404
3.0,241,50643.271878
7.0,379,50651.770026
2.0,211,50656.229875
6.0,383,50664.849946
6.0,387,50673.466253
6.0,401,50682.802918
11.0,483,50694.181259
8.0,452,50705.390661
9.0,520,50718.438778
3.0,263,50723.420856
13.0,530,50736.864298
7.0,394,50745.844029
7.0,406,50755.214605
7.0,438,50766.062744
9.0,524,50778.201357
12.0,563,50791.843118
4.0,332,50799.460778
6.0,361,50807.963749
9.0,480,50819.741007
15.0,638,50835.947841
10.0,536,50848.953885
12.0,492,50861.100129
12.0,496,50873.207614
7.0,411,50882.645135
9.0,492,50894.72965
2.0,235,50899.213555
2.0,242,50903.728979
5.0,330,50911.368615
10.0,456,50922.619307
14.0,681,50939.699426
6.0,399,50948.70657
9.0,491,50960.78564
7.0,402,50969.846171
6.0,371,50978.810428
9.0,482,50990.060135
10.0,567,51004.031436
4.0,306,51010.7275
9.0,476,51022.017051
4.0,325,51028.708924
4.0,333,51036.342229
8.0,425,51045.777098
5.0,349,51053.386092
10.0,434,51064.129608
9.0,484,51075.685543
6.0,396,51084.649317
9.0,498,51096.690983
12.0,596,51111.434744
6.0,387,51120.808678
12.0,634,51136.477667
6.0,379,51145.419051
10.0,555,51158.878072
10.0,524,51171.976718
10.0,550,51185.494782
14.0,621,51201.158011
10.0,548,51214.616855
15.0,604,51229.437774
9.0,510,51242.018377
7.0,477,51253.212248
7.0,401,51262.687188
13.0,586,51276.669735
11.0,549,51290.147737
11.0,461,51301.335054
11.0,558,51314.784849
11.0,580,51329.127157
9.0,485,51340.751152
11.0,557,51354.21301
9.0,522,51366.850014
7.0,410,51375.84818
9.0,501,51388.41045
13.0,631,51404.466345
11.0,542,51417.524794
10.0,534,51430.484253
11.0,581,51445.293187
11.0,648,51461.035141
15.0,630,51476.745585
6.0,352,51484.355882
10.0,528,51497.413872
8.0,431,51507.319981
15.0,614,51522.630803
15.0,525,51535.12104
8.0,441,51545.53574
10.0,564,51559.412437
9.0,518,51571.514861
5.0,379,51580.450848
8.0,512,51592.980821
5.0,391,51601.531481
7.0,388,51610.529176
10.0,505,51622.689071
8.0,484,51634.340904
13.0,541,51647.357581
10.0,566,51661.376177
9.0,540,51674.481309
10.0,514,51687.014458
7.0,381,51696.025221
12.0,606,51711.365175
11.0,528,51724.457755
17.0,618,51740.079269
10.0,533,51753.083804
8.0,481,51764.913171
7.0,411,51774.776251
11.0,587,51789.501155
7.0,448,51800.227664
8.0,478,51811.918365
9.0,494,51823.579156
7.0,404,51833.436516
5.0,344,51840.604683
7.0,458,51851.806071
12.0,454,51862.532183
14.0,503,51874.730958
12.0,512,51887.319353
15.0,612,51902.589166
14.0,601,51917.460394
10.0,562,51930.907296
9.0,535,51943.948935
10.0,486,51955.172802
8.0,456,51966.002923
7.0,426,51976.29731
9.0,494,51988.438511
7.0,473,51999.228006
6.0,382,52008.146672
7.0,415,52018.013902
13.0,574,52031.940171
10.0,569,52045.883963
14.0,623,52061.201959
14.0,585,52076.036083
9.0,528,52088.557432
6.0,371,52097.123994
7.0,486,52108.744704
9.0,415,52118.704235
8.0,427,52129.017956
11.0,489,52141.165464
6.0,372,52149.648215
14.0,542,52163.251544
7.0,444,52173.793402
4.0,271,52179.639895
12.0,505,52192.275625
18.0,537,52205.420483
6.0,398,52214.923646
16.0,545,52228.461374
16.0,595,52243.012955
8.0,431,52253.397188
5.0,366,52261.525936
14.0,565,52275.457734
5.0,363,52283.63042
13.0,639,52299.430828
7.0,406,52309.387473
10.0,555,52322.961303
8.0,448,52334.289651
9.0,477,52346.023916
8.0,493,52357.79614
4.0,305,52364.1718
6.0,401,52373.68
9.0,504,52386.395811
13.0,548,52399.581028
6.0,386,52408.608437
8.0,500,52420.92655
7.0,445,52431.34052
16.0,551,52444.932548
12.0,515,52457.159525
6.0,433,52467.563444
8.0,435,52477.955095
9.0,483,52489.694698
12.0,535,52502.865641
11.0,593,52517.884552
7.0,488,52530.099911
9.0,489,52542.354275
11.0,503,52554.129284
6.0,390,52563.185459
9.0,532,52576.744667
13.0,561,52590.475087
16.0,606,52605.567851
13.0,619,52621.165049
12.0,622,52637.07446
10.0,459,52647.942758
11.0,573,52662.52756
9.0,545,52676.167884
7.0,466,52687.12758
7.0,430,52697.099656
3.0,261,52702.552438
6.0,390,52712.171269
10.0,599,52727.105977
8.0,467,52738.435535
9.0,486,52750.263328
6.0,357,52758.433934
8.0,532,52771.166199
11.0,545,52784.858619
15.0,625,52800.774379
5.0,328,52808.101701
7.0,419,52818.088943
10.0,571,52831.754769
8.0,466,52842.780387
11.0,533,52856.381878
4.0,325,52863.241529
15.0,589,52877.764444
8.0,418,52887.729592
10.0,564,52901.841267
4.0,293,52907.804181
6.0,361,52916.468764
14.0,464,52927.792435
8.0,478,52938.733592
10.0,575,52953.278241
12.0,497,52965.109177
1.0,168,52968.318669
19.0,757,52987.886519
7.0,417,52997.898957
10.0,524,53011.098869
3.0,256,53016.112958
9.0,466,53027.418189
10.0,433,53037.861913
9.0,452,53048.805929
12.0,617,53064.667606
10.0,481,53076.030838
8.0,428,53086.019539
5.0,361,53094.22999
17.0,743,53113.215328
12.0,675,53130.833864
9.0,342,53138.592079
6.0,369,53146.760558
9.0,504,53159.498513
12.0,610,53175.334387
5.0,355,53183.535263
10.0,519,53196.260471
8.0,439,53206.221812
9.0,501,53218.469888
7.0,442,53228.952906
11.0,586,53243.510169
8.0,400,53252.588468
9.0,340,53260.347493
7.0,401,53269.891406
14.0,561,53284.437714
8.0,478,53295.769193
7.0,406,53305.303017
8.0,481,53317.080631
9.0,476,53328.859199
10.0,501,53341.045859
8.0,461,53351.943755
9.0,472,53363.312147
13.0,523,53376.437234
6.0,375,53385.100881
12.0,583,53399.659708
7.0,432,53409.635253
8.0,459,53420.560911
8.0,470,53431.484122
7.0,427,53441.489002
11.0,594,53456.907097
19.0,720,53475.172816
7.0,390,53484.659584
10.0,407,53494.183398
6.0,369,53502.83785
9.0,491,53514.690065
15.0,600,53529.678259
6.0,388,53538.744268
8.0,479,53550.138784
7.0,411,53560.136697
4.0,291,53566.049277
13.0,655,53582.438878
15.0,617,53597.827337
8.0,466,53608.642746
7.0,413,53618.195594
9.0,535,53631.388193
6.0,383,53640.017144
9.0,495,53652.275469
13.0,503,53664.488069
13.0,677,53681.652373
21.0,802,53702.546706
6.0,362,53711.159561
14.0,582,53726.127118
11.0,415,53735.653389
11.0,605,53750.631597
13.0,530,53762.746825
13.0,511,53775.382199
8.0,429,53785.32488
13.0,583,53799.855225
7.0,404,53809.403055
10.0,512,53822.079258
5.0,369,53830.202899
11.0,543,53843.317673
14.0,727,53862.292575
13.0,657,53878.982597
9.0,489,53890.767389
13.0,598,53905.69579
14.0,636,53921.96414
6.0,412,53931.87452
8.0,475,53943.226433
4.0,290,53949.59556
13.0,659,53966.294088
9.0,474,53978.074292
11.0,594,53992.520961
9.0,508,54004.66786
7.0,478,54015.99012
7.0,431,54025.976857
14.0,612,54041.455937
5.0,329,54048.375315
4.0,304,54055.160248
9.0,509,54067.407957
12.0,652,54083.725734
8.0,464,54095.031335
10.0,554,54108.583506
12.0,618,54123.940876
4.0,286,54130.28968
6.0,370,54138.86576
4.0,284,54145.235721
12.0,593,54159.756596
11.0,554,54173.406265
4.0,286,54179.725985
7.0,450,54190.129582
8.0,474,54201.438918
9.0,496,54213.291697
10.0,521,54226.403534
13.0,637,54242.248856
4.0,294,54248.644476
9.0,497,54260.378724
11.0,572,54274.427492
22.0,817,54296.110975
7.0,413,54306.059073
11.0,539,54319.132226
6.0,382,54328.197757
7.0,374,54336.847088
8.0,473,54347.697671
14.0,607,54362.673493
8.0,470,54374.411221
12.0,583,54388.877184
14.0,524,54401.952459
14.0,600,54416.902056
6.0,365,54425.101314
12.0,624,54440.403285
4.0,281,54446.731483
10.0,496,54458.958346
0.0,144,54460.810174
6.0,393,54470.351565
5.0,350,54478.474149
8.0,471,54489.832089
12.0,566,54504.289566
13.0,491,54515.653896
12.0,569,54529.704646
17.0,700,54547.899307
10.0,508,54560.547747
7.0,395,54569.624583
11.0,617,54584.532361
11.0,590,54599.388591
7.0,420,54609.396272
14.0,637,54625.672355
10.0,512,54638.745318
13.0,565,54652.304703
7.0,414,54662.307065
5.0,319,54669.141379
22.0,720,54687.191546
9.0,581,54701.642627
8.0,477,54713.42483
7.0,412,54722.97723
12.0,584,54737.474945
5.0,353,54745.197617
11.0,614,54760.134319
7.0,472,54771.456748
10.0,624,54786.812498
8.0,460,54797.631737
12.0,587,54812.161625
20.0,735,54831.097857
20.0,582,54845.529175
17.0,698,54863.157199
13.0,644,54878.998804
4.0,328,54886.305975
6.0,430,54896.256876
6.0,354,54904.864391
7.0,470,54915.766975
13.0,636,54931.608948
14.0,564,54945.627562
7.0,425,54955.99886
14.0,486,54967.830854
8.0,468,54979.132203
4.0,317,54985.525139
9.0,426,54995.925743
13.0,481,55007.686641
12.0,592,55022.55978
5.0,364,55030.778226
3.0,290,55037.161941
8.0,454,55048.051754
11.0,528,55061.238505
12.0,507,55073.946355
11.0,569,55088.071094
10.0,549,55101.711306
18.0,612,55117.122493
14.0,657,55133.78733
24.0,766,55153.77633
7.0,390,55162.899678
14.0,607,55178.288061
4.0,302,55184.684486
12.0,597,55199.660925
4.0,292,55206.418084
8.0,474,55217.745003
11.0,511,55230.460207
7.0,479,55241.762885
9.0,529,55254.430004
5.0,373,55263.576708
11.0,469,55275.010128
10.0,535,55288.146551
7.0,410,55297.620224
